theDate,stock_code,comp_code,net_Turnover_Net_Sales,EBITDA,EBIT,Net_Profit,Intangibles,Fixed_Assets,Long_Term_Investment,Stocks_Inventories,Cash,Current_Liabilities,Long_Term_Debt,Provisions,Minorities,Total_Shareholders_Equity,Operating_Margin,Return_on_Equity_Capital,Net_Profit_Margin,Current_Ratio,Debt_to_Capital_at_Book,crawl_Timestamp
30 Jun 2016,5288CJ,SIMEPROP-CJ,3073561,0,0,779938,5878,846083,2028902,4274656,906010,2460815,4228225,253620,0,5683366,37.2,0,25.38,2.66,0,2019-03-28 01:21:18
30 Jun 2013,5288CK,SIMEPROP-CK,2386747,568408,507518,260914,0,940227,942318,2332250,183974,1491605,3649854,68443,0,2914432,22.08,9.22,10.93,3.05,0.49,2019-03-28 01:21:18
30 Jun 2014,5288CK,SIMEPROP-CK,2820266,625698,558910,461180,7190,815656,1129576,2373186,232524,1589914,3522128,77107,0,3946721,20.23,13.44,16.35,2.92,0.39,2019-03-28 01:21:18
30 Jun 2016,5288CK,SIMEPROP-CK,3073561,0,0,779938,5878,846083,2028902,4274656,906010,2460815,4228225,253620,0,5683366,37.2,0,25.38,2.66,0,2019-03-28 01:21:18
31 Dec 2015,8532,SINOTOP,185629,11370,3964,2083,7370,50215,19538,19143,55115,11494,0,0,0,226801,2.16,1,1.12,13.63,0,2019-03-28 01:21:18
31 Dec 2016,8532,SINOTOP,172153,8736,2409,2033,7018,43172,19539,16817,70279,10986,0,0,0,223474,2.48,0.9,1.18,14.47,0,2019-03-28 01:21:18
30 Jun 2018,8532,SINOTOP,217506,0,0,122,6378,42332,6020,13309,62026,11764,0,0,0,182251,1.19,0,0.06,11.49,0,2019-03-28 01:21:19
31 Dec 2015,9431,SJC,20638,5400,2685,1315,0,10755,30,0,29189,10377,0,0,0,54412,17.73,2.44,6.37,4.4,0,2019-03-28 01:21:19
31 Dec 2016,9431,SJC,17953,3050,995,595,0,14636,422,0,3442,12324,0,0,0,54602,7.9,1.09,3.31,3.59,0,2019-03-28 01:21:19
31 Dec 2017,9431,SJC,18081,0,0,-77,0,12130,312,0,8587,7198,0,0,0,54120,1.03,0,-0.43,5.6,0,2019-03-28 01:21:19
30 Jun 2016,7115,SKBSHUT,55778,5615,1023,-424,0,36178,5091,31788,6222,33014,0,0,0,75473,1.66,-0.56,-0.76,2.07,0.16,2019-03-28 01:21:19
30 Jun 2017,7115,SKBSHUT,69100,10314,6393,2121,0,98360,0,38867,11425,51569,42334,0,0,77531,9.02,2.77,3.07,1.45,0.37,2019-03-28 01:21:19
30 Jun 2018,7115,SKBSHUT,64278,0,0,1975,0,95990,0,30822,7865,33751,40870,0,0,79544,9.82,0,3.07,1.78,0,2019-03-28 01:21:19
31 Mar 2016,7155,SKPRES,1015353,121626,102892,81482,17136,175998,200,89780,45579,185676,15291,0,0,338242,10.26,33.24,8.02,1.94,0.1,2019-03-28 01:21:19
31 Mar 2017,7155,SKPRES,1943564,154833,134463,103316,16736,180411,200,160845,45775,571955,6999,0,0,455643,7.29,26.03,5.32,1.49,0.07,2019-03-28 01:21:19
31 Mar 2018,7155,SKPRES,2094997,0,0,126754,16337,184735,239,119676,63078,334036,0,0,0,556971,7.54,0,6.05,2.1,0,2019-03-28 01:21:19
31 Mar 2012,7155CN,SKPRES-CN,414834,56305,47313,36844,5682,68098,0,22772,61889,76537,0,0,0,179939,11.97,21.8,8.88,2.44,0,2019-03-28 01:21:19
31 Mar 2013,7155CN,SKPRES-CN,423292,58900,50210,39550,5544,68091,2306,24378,91616,62135,0,0,0,198851,12.71,20.88,9.34,3.07,0,2019-03-28 01:21:19
31 Mar 2014,7155CN,SKPRES-CN,412769,46025,37653,29321,5406,73612,1695,25490,21975,74914,0,0,0,220072,9.63,14,7.1,2.94,0,2019-03-28 01:21:19
31 Mar 2012,7155CO,SKPRES-CO,414834,56305,47313,36844,5682,68098,0,22772,61889,76537,0,0,0,179939,11.97,21.8,8.88,2.44,0,2019-03-28 01:21:19
31 Mar 2013,7155CO,SKPRES-CO,423292,58900,50210,39550,5544,68091,2306,24378,91616,62135,0,0,0,198851,12.71,20.88,9.34,3.07,0,2019-03-28 01:21:19
31 Mar 2014,7155CO,SKPRES-CO,412769,46025,37653,29321,5406,73612,1695,25490,21975,74914,0,0,0,220072,9.63,14,7.1,2.94,0,2019-03-28 01:21:19
31 Mar 2012,7155CP,SKPRES-CP,414834,56305,47313,36844,5682,68098,0,22772,61889,76537,0,0,0,179939,11.97,21.8,8.88,2.44,0,2019-03-28 01:21:19
31 Mar 2013,7155CP,SKPRES-CP,423292,58900,50210,39550,5544,68091,2306,24378,91616,62135,0,0,0,198851,12.71,20.88,9.34,3.07,0,2019-03-28 01:21:19
31 Mar 2014,7155CP,SKPRES-CP,412769,46025,37653,29321,5406,73612,1695,25490,21975,74914,0,0,0,220072,9.63,14,7.1,2.94,0,2019-03-28 01:21:19
31 Dec 2015,03008,SLIC,29940,0,0,3504,0,7584,0,0,1425,7632,1615,0,0,11511,12.4,0,11.7,1.73,0,2019-03-28 01:21:19
31 Dec 2016,03008,SLIC,31341,0,0,2171,0,7676,0,0,2792,14393,1071,0,0,11682,10.3,0,6.93,1.36,0,2019-03-28 01:21:19
31 Dec 2017,03008,SLIC,35737,0,0,4203,86,7978,0,0,2430,9843,1009,0,0,9385,15.72,0,11.76,1.27,0,2019-03-28 01:21:19
31 Dec 2015,7248,SLP,172432,32718,28771,27250,23,52254,254,25513,26719,20357,0,0,0,113813,20.22,25.92,15.8,4.34,0.01,2019-03-28 01:21:19
31 Dec 2016,7248,SLP,168697,32588,27588,25431,22,63303,254,30467,29069,16327,0,0,0,131237,17.35,20.76,15.07,5.58,0,2019-03-28 01:21:20
31 Dec 2017,7248,SLP,180131,27782,23544,19213,22,62071,257,27128,64759,18409,0,0,0,168306,13.55,12.83,10.67,7.16,0,2019-03-28 01:21:20
31 Dec 2015,9776,SMCAP,346763,-4065,758,-15771,2359,115488,0,27715,6125,243714,61651,0,0,80599,0.76,-17.4,-4.55,1.15,0.6,2019-03-28 01:21:20
31 Dec 2016,9776,SMCAP,343696,25830,19774,11936,2308,54282,0,29389,2566,230053,12297,0,0,95889,6.26,13.27,3.47,1.17,0.54,2019-03-28 01:21:20
31 Dec 2017,9776,SMCAP,299532,-16735,35305,15028,2286,11038,0,31228,3815,146274,15656,0,0,110897,12.33,14.53,5.02,1.66,0.41,2019-03-28 01:21:20
31 Dec 2011,9776WC,SMCAP-WC,407762,40626,29315,9635,8722,120580,3400,36811,21451,199405,54901,0,0,97069,7.37,10.84,2.36,1.11,0.56,2019-03-28 01:21:20
31 Dec 2012,9776WC,SMCAP-WC,400514,24360,10815,-9530,4616,145234,1281,33571,40170,250620,60255,0,0,88267,2.89,-10.28,-2.38,1.01,0.6,2019-03-28 01:21:20
31 Dec 2013,9776WC,SMCAP-WC,455381,42351,31001,4330,2444,140113,270,33049,49441,245066,60490,0,0,98933,7.1,4.63,0.95,1.12,0.61,2019-03-28 01:21:20
31 Dec 2015,0203,SMETRIC,16978,0,0,2864,1324,420,65,2185,3783,3153,0,0,0,11190,18.04,0,16.87,4.05,0,2019-03-28 01:21:20
31 Dec 2016,0203,SMETRIC,24753,0,0,4345,2330,501,115,1973,7398,7501,1644,0,0,13728,17.73,0,17.55,2.65,0,2019-03-28 01:21:20
31 Dec 2017,0203,SMETRIC,44767,0,0,6016,1934,745,251,2084,17250,19808,1995,0,0,19547,14.42,0,13.44,1.94,0,2019-03-28 01:21:20
31 Dec 2015,4375,SMI,72563,1185,-2605,-3944,0,39137,26167,21469,45751,51161,12509,0,0,137338,-1.65,-2.83,-5.44,1.73,0.12,2019-03-28 01:21:20
31 Dec 2016,4375,SMI,71374,5571,4173,2973,0,37626,24672,19652,34687,45003,10522,0,0,134404,7.07,2.19,4.17,1.86,0.11,2019-03-28 01:21:20
31 Dec 2017,4375,SMI,64078,0,0,28401,0,12387,28789,19447,26537,38593,13510,0,0,163663,50.27,0,44.32,1.92,0,2019-03-28 01:21:20
31 Dec 2015,7132,SMISCOR,143267,7825,2335,492,0,34684,0,18055,26388,28879,1960,0,0,85482,2.17,0.58,0.34,2.8,0.05,2019-03-28 01:21:20
31 Dec 2016,7132,SMISCOR,139778,5692,-2166,-3160,1621,49333,0,19133,14540,32556,12123,0,0,83903,-1.44,-3.73,-2.26,2.36,0.14,2019-03-28 01:21:20
31 Dec 2017,7132,SMISCOR,138559,6014,-1628,-4671,12818,45381,0,16153,8257,39361,10394,0,0,76770,-2.69,-5.81,-3.37,1.7,0.21,2019-03-28 01:21:20
31 Dec 2015,0117,SMRT,100256,-11384,-24409,-30075,28020,7603,30675,24,9468,23193,39428,0,0,60854,-24.21,-42.99,-30,2.58,0.39,2019-03-28 01:21:20
31 Dec 2016,0117,SMRT,81462,-24411,-30217,-37006,26840,7410,16484,0,5164,31821,26187,0,0,36173,-36.95,-76.28,-45.43,1.45,0.43,2019-03-28 01:21:20
31 Dec 2017,0117,SMRT,101615,0,0,97571,4351,5111,129159,703,5633,43339,11702,0,0,149799,101.6,0,96.02,1.53,0,2019-03-28 01:21:20
31 Jul 2016,0169,SMTRACK,3659,-7176,-9666,-11475,701,3545,0,0,3870,1675,0,0,0,17711,-264.17,-70.16,-313.61,9.04,0,2019-03-28 01:21:20
31 Jul 2017,0169,SMTRACK,2692,-3831,-8052,-8044,0,1817,0,0,9,1025,0,0,0,9666,-298.81,-58.76,-298.81,8.66,0,2019-03-28 01:21:20
31 Jul 2018,0169,SMTRACK,1510,0,0,-3873,0,196,0,0,21,1756,0,0,0,12694,-256.36,0,-256.49,8.12,0,2019-03-28 01:21:20
31 Dec 2015,7943,SNC,26991,-1535,-5760,-5493,0,34221,0,3542,499,9899,0,0,0,28728,-20.81,-17.52,-20.35,1,0,2019-03-28 01:21:21
31 Dec 2016,7943,SNC,45680,1858,242,580,0,34382,0,2655,808,8380,0,0,0,30949,0.95,1.89,1.27,1.22,0,2019-03-28 01:21:21
31 Dec 2017,7943,SNC,26066,0,0,-3743,0,33411,0,3150,419,8576,0,0,0,27206,-15.07,0,-14.36,0.87,0,2019-03-28 01:21:21
30 Sep 2016,5213,SNTORIA,224224,60977,48588,33129,3,379904,7288,138846,14459,250295,190985,0,0,403192,21.91,8.5,14.77,1.45,0.33,2019-03-28 01:21:21
30 Sep 2017,5213,SNTORIA,280415,66148,54267,38029,3,422902,7524,186766,38038,349059,221192,0,0,447421,19.56,8.94,13.56,1.36,0.38,2019-03-28 01:21:21
30 Sep 2018,5213,SNTORIA,293005,0,0,28066,3,516677,7990,221015,5860,448415,253134,0,0,536154,10.32,0,9.58,1.24,0,2019-03-28 01:21:21
31 Jul 2011,5213WA,SNTORIA-WA,143670,35584,35584,38179,3,98030,0,45497,42541,79845,27377,0,150,155763,24.77,49.02,26.57,1.73,0.15,2019-03-28 01:21:21
30 Sep 2012,5213WA,SNTORIA-WA,179295,56595,51232,47834,3,151021,0,28818,21957,92805,28272,0,199,199374,28.88,26.94,26.68,1.4,0.14,2019-03-28 01:21:21
30 Sep 2013,5213WA,SNTORIA-WA,207511,54813,46835,53093,3,218875,2548,48516,6235,152499,56445,0,0,248471,22.75,23.71,25.59,1.17,0.18,2019-03-28 01:21:21
31 Jul 2011,5213WB,SNTORIA-WB,143670,35584,35584,38179,3,98030,0,45497,42541,79845,27377,0,150,155763,24.77,49.02,26.57,1.73,0.15,2019-03-28 01:21:21
30 Sep 2012,5213WB,SNTORIA-WB,179295,56595,51232,47834,3,151021,0,28818,21957,92805,28272,0,199,199374,28.88,26.94,26.68,1.4,0.14,2019-03-28 01:21:21
30 Sep 2013,5213WB,SNTORIA-WB,207511,54813,46835,53093,3,218875,2548,48516,6235,152499,56445,0,0,248471,22.75,23.71,25.59,1.17,0.18,2019-03-28 01:21:21
30 Apr 2016,5242,SOLID,120953,9406,7731,5707,0,38208,103,43219,27303,17113,5833,0,0,134107,7.8,4.92,4.72,6.27,0.06,2019-03-28 01:21:21
30 Apr 2017,5242,SOLID,125447,9813,7566,5113,0,40864,103,50142,10760,19204,2452,0,0,138583,7.01,3.75,4.08,5.6,0.05,2019-03-28 01:21:21
30 Apr 2018,5242,SOLID,129241,0,0,2661,0,47083,103,51727,10436,24767,1930,0,0,140313,3.87,0,2.06,4.35,0,2019-03-28 01:21:21
30 Apr 2011,5242WA,SOLID-WA,88201,11375,11375,8052,0,0,0,0,0,0,0,0,0,0,12.9,22.93,9.13,3.24,0.1,2019-03-28 01:21:21
31 Dec 2015,0093,SOLUTN,29073,8416,7646,5415,141,4005,1206,1125,16257,7507,432,0,0,32344,28.74,18.17,18.63,4.75,0.03,2019-03-28 01:21:21
31 Dec 2016,0093,SOLUTN,35362,10844,10157,7653,113,2025,1221,1261,4536,7418,0,0,0,38235,30.94,21.69,21.64,5.77,0.02,2019-03-28 01:21:21
31 Dec 2017,0093,SOLUTN,24334,0,0,7978,78,9747,1020,1163,15169,3052,2998,0,0,43792,41.16,0,32.79,12.9,0,2019-03-28 01:21:21
31 Dec 2011,0093WA,SOLUTN-WA,11316,1039,599,394,3608,3921,1060,462,7476,3317,1027,0,-106,22210,8.16,1.79,3.48,5.49,0.05,2019-03-28 01:21:21
31 Dec 2012,0093WA,SOLUTN-WA,7861,-1871,-2262,-2113,495,4842,1086,546,11253,3416,864,0,0,20792,-27.6,-9.83,-26.88,5.59,0.05,2019-03-28 01:21:21
31 Dec 2013,0093WA,SOLUTN-WA,12648,2207,1463,764,2116,4505,1163,834,11844,3629,719,0,0,25121,11.57,3.33,6.04,6.12,0.04,2019-03-28 01:21:21
31 Dec 2015,5126,SOP,3670787,289454,181726,91903,566092,1170276,10081,338423,440736,991052,396529,0,0,1499868,4.44,6.28,2.5,1.22,0.36,2019-03-28 01:21:21
31 Dec 2016,5126,SOP,4416122,312700,206805,132196,1210820,1585207,1895,345193,382960,1719702,274870,0,0,1972645,5.33,7.61,2.99,0.84,0.27,2019-03-28 01:21:21
31 Dec 2017,5126,SOP,4913351,0,0,238779,173139,2578203,0,371944,639177,918550,791061,0,0,2201686,8.49,0,4.86,1.55,0,2019-03-28 01:21:22
31 Oct 2016,1783,SPB,120925,125390,123918,67362,0,55530,24417,115981,233120,42310,239468,0,0,2510272,92.83,2.64,55.71,27.1,0.08,2019-03-28 01:21:22
31 Oct 2017,1783,SPB,140165,109248,105657,92599,0,54448,23675,139069,304131,310664,4894,0,0,2540227,90.31,3.67,66.06,3.84,0.09,2019-03-28 01:21:22
31 Oct 2018,1783,SPB,153284,0,0,-2096,0,52195,24388,206062,404009,122177,207620,0,0,2462769,14.4,0,-1.37,9.92,0,2019-03-28 01:21:22
31 Dec 2015,8664,SPSETIA,6746343,1430962,1398005,960549,7215,260051,1207052,2990724,3752130,4522056,3414000,0,0,8392439,22.78,12.43,14.24,1.94,0.32,2019-03-28 01:21:22
31 Dec 2016,8664,SPSETIA,4957165,1164918,1139155,844266,11633,271508,1799596,2983580,1465287,4541694,3798538,0,0,10243081,26.32,9.06,17.03,2.17,0.31,2019-03-28 01:21:22
31 Dec 2017,8664,SPSETIA,4571543,1442938,1406914,969093,15497,425120,2463085,3522830,5579300,8701130,4914092,0,0,13798219,30.78,8.06,21.2,1.43,0.25,2019-03-28 01:21:22
31 Oct 2011,866410,SPSETIA-C10,2232473,420174,407881,327973,0,74062,63647,920477,1436410,1028054,874513,0,-6956,3446442,19.8,11.64,14.69,3.24,0.24,2019-03-28 01:21:22
31 Oct 2012,866410,SPSETIA-C10,2526595,564406,547953,393816,0,77315,73714,1630206,1543563,2950244,2361745,0,-4754,4043874,23.06,10.52,15.59,1.35,0.42,2019-03-28 01:21:22
01 Nov 2012,866410,SPSETIA-C10,0,0,0,0,0,88286,543652,1693420,1480283,2992499,1945689,0,0,4210756,0,0,0,1.36,0.38,2019-03-28 01:21:22
31 Oct 2011,866411,SPSETIA-C11,2232473,420174,407881,327973,0,74062,63647,920477,1436410,1028054,874513,0,-6956,3446442,19.8,11.64,14.69,3.24,0.24,2019-03-28 01:21:22
31 Oct 2012,866411,SPSETIA-C11,2526595,564406,547953,393816,0,77315,73714,1630206,1543563,2950244,2361745,0,-4754,4043874,23.06,10.52,15.59,1.35,0.42,2019-03-28 01:21:22
01 Nov 2012,866411,SPSETIA-C11,0,0,0,0,0,88286,543652,1693420,1480283,2992499,1945689,0,0,4210756,0,0,0,1.36,0.38,2019-03-28 01:21:22
31 Oct 2011,866412,SPSETIA-C12,2232473,420174,407881,327973,0,74062,63647,920477,1436410,1028054,874513,0,-6956,3446442,19.8,11.64,14.69,3.24,0.24,2019-03-28 01:21:22
31 Oct 2012,866412,SPSETIA-C12,2526595,564406,547953,393816,0,77315,73714,1630206,1543563,2950244,2361745,0,-4754,4043874,23.06,10.52,15.59,1.35,0.42,2019-03-28 01:21:22
01 Nov 2012,866412,SPSETIA-C12,0,0,0,0,0,88286,543652,1693420,1480283,2992499,1945689,0,0,4210756,0,0,0,1.36,0.38,2019-03-28 01:21:22
31 Oct 2011,866413,SPSETIA-C13,2232473,420174,407881,327973,0,74062,63647,920477,1436410,1028054,874513,0,-6956,3446442,19.8,11.64,14.69,3.24,0.24,2019-03-28 01:21:22
31 Oct 2012,866413,SPSETIA-C13,2526595,564406,547953,393816,0,77315,73714,1630206,1543563,2950244,2361745,0,-4754,4043874,23.06,10.52,15.59,1.35,0.42,2019-03-28 01:21:22
01 Nov 2012,866413,SPSETIA-C13,0,0,0,0,0,88286,543652,1693420,1480283,2992499,1945689,0,0,4210756,0,0,0,1.36,0.38,2019-03-28 01:21:22
31 Oct 2011,866414,SPSETIA-C14,2232473,420174,407881,327973,0,74062,63647,920477,1436410,1028054,874513,0,-6956,3446442,19.8,11.64,14.69,3.24,0.24,2019-03-28 01:21:22
31 Oct 2012,866414,SPSETIA-C14,2526595,564406,547953,393816,0,77315,73714,1630206,1543563,2950244,2361745,0,-4754,4043874,23.06,10.52,15.59,1.35,0.42,2019-03-28 01:21:22
01 Nov 2012,866414,SPSETIA-C14,0,0,0,0,0,88286,543652,1693420,1480283,2992499,1945689,0,0,4210756,0,0,0,1.36,0.38,2019-03-28 01:21:23
31 Oct 2011,8664C9,SPSETIA-C9,2232473,420174,407881,327973,0,74062,63647,920477,1436410,1028054,874513,0,-6956,3446442,19.8,11.64,14.69,3.24,0.24,2019-03-28 01:21:23
31 Oct 2012,8664C9,SPSETIA-C9,2526595,564406,547953,393816,0,77315,73714,1630206,1543563,2950244,2361745,0,-4754,4043874,23.06,10.52,15.59,1.35,0.42,2019-03-28 01:21:23
01 Nov 2012,8664C9,SPSETIA-C9,0,0,0,0,0,88286,543652,1693420,1480283,2992499,1945689,0,0,4210756,0,0,0,1.36,0.38,2019-03-28 01:21:23
31 Oct 2011,8664PA,SPSETIA-PA,2232473,420174,407881,327973,0,74062,63647,920477,1436410,1028054,874513,0,-6956,3446442,19.8,11.64,14.69,3.24,0.24,2019-03-28 01:21:23
31 Oct 2012,8664PA,SPSETIA-PA,2526595,564406,547953,393816,0,77315,73714,1630206,1543563,2950244,2361745,0,-4754,4043874,23.06,10.52,15.59,1.35,0.42,2019-03-28 01:21:23
01 Nov 2012,8664PA,SPSETIA-PA,0,0,0,0,0,88286,543652,1693420,1480283,2992499,1945689,0,0,4210756,0,0,0,1.36,0.38,2019-03-28 01:21:23
31 Oct 2011,8664PB,SPSETIA-PB,2232473,420174,407881,327973,0,74062,63647,920477,1436410,1028054,874513,0,-6956,3446442,19.8,11.64,14.69,3.24,0.24,2019-03-28 01:21:23
31 Oct 2012,8664PB,SPSETIA-PB,2526595,564406,547953,393816,0,77315,73714,1630206,1543563,2950244,2361745,0,-4754,4043874,23.06,10.52,15.59,1.35,0.42,2019-03-28 01:21:23
01 Nov 2012,8664PB,SPSETIA-PB,0,0,0,0,0,88286,543652,1693420,1480283,2992499,1945689,0,0,4210756,0,0,0,1.36,0.38,2019-03-28 01:21:23
31 Dec 2015,0129,SRIDGE,33661,-1235,-4428,-4970,73,2542,7502,2759,956,25571,0,0,0,12902,-13.12,-32.3,-14.76,1.19,0.14,2019-03-28 01:21:23
31 Dec 2016,0129,SRIDGE,27662,-2370,-3125,-3462,7,1851,276,1085,922,21580,0,0,0,9439,-10.82,-30.99,-12.52,1.11,0.18,2019-03-28 01:21:23
30 Jun 2018,0129,SRIDGE,27284,0,0,617,3,1155,274,1793,6336,14673,0,0,0,10133,4.4,0,2.26,1.18,0,2019-03-28 01:21:23
31 Dec 2011,0129WA,SRIDGE-WA,40172,4246,2794,1447,898,1100,962,2216,7331,21928,0,0,0,16897,8.15,8.95,3.6,1.65,0.16,2019-03-28 01:21:23
31 Dec 2012,0129WA,SRIDGE-WA,41690,7352,4204,-2987,355,1464,7053,8251,5824,25232,0,0,0,16041,10.64,-18.14,-7.16,1.57,0.17,2019-03-28 01:21:24
31 Dec 2013,0129WA,SRIDGE-WA,42535,13552,1951,517,49,1392,7319,1402,5750,22413,0,0,0,16557,4.9,3.17,1.22,1.63,0.2,2019-03-28 01:21:24
30 Jun 2016,5665,SSTEEL,2400495,-100368,-163800,-221153,30256,1247321,14508,518637,46949,1053874,221137,26821,0,688135,-7.04,-27.63,-9.21,0.72,0.4,2019-03-28 01:21:24
30 Jun 2017,5665,SSTEEL,2638142,169182,162997,93295,30256,1197606,16832,688566,86542,1162953,286491,28880,0,770258,6.01,12.79,3.54,0.83,0.46,2019-03-28 01:21:24
30 Jun 2018,5665,SSTEEL,3698191,0,0,210847,30256,1156271,16239,842202,54550,1261357,189958,31632,0,972087,7.37,0,5.7,0.95,0,2019-03-28 01:21:24
30 Jun 2011,5665LB,SSTEEL-LB,4430338,350890,227406,210136,48991,683150,20539,1040568,199401,1328221,0,28174,0,884275,5.44,25.64,4.74,1.13,0.46,2019-03-28 01:21:24
30 Jun 2012,5665LB,SSTEEL-LB,3295166,122949,39931,8747,48991,792779,49357,703732,66490,1000964,24619,29543,-1527,844308,1.42,1.01,0.27,1.01,0.39,2019-03-28 01:21:24
30 Jun 2013,5665LB,SSTEEL-LB,2822838,147701,71658,42177,30256,977108,80619,753946,86840,1039501,228124,23993,0,866861,2.55,4.93,1.49,1.04,0.47,2019-03-28 01:21:24
31 Dec 2015,6084,STAR,1019020,224213,174807,132956,136795,500350,48836,49899,632872,358125,100000,0,0,1206466,17.82,11.16,13.05,2.6,0.16,2019-03-28 01:21:24
31 Dec 2016,6084,STAR,932115,231845,147642,109911,126270,571180,39283,41072,156862,255214,100000,0,0,1238282,16.68,8.99,11.79,3.04,0.12,2019-03-28 01:21:24
31 Dec 2017,6084,STAR,674532,220604,49165,90293,43024,330061,10660,25607,480807,250422,0,0,0,875273,10.9,8.54,13.39,2.51,0.09,2019-03-28 01:21:24
30 Sep 2016,7143,STONE,72303,-6517,-7855,-9584,0,18598,28,4745,3766,49197,3776,0,0,7704,-10.63,-76.94,-13.26,0.75,0.24,2019-03-28 01:21:24
30 Sep 2017,7143,STONE,54056,-2388,-3631,-4655,0,17519,28,4729,5093,41417,2814,0,0,3170,-6.44,-85.62,-8.61,0.58,0.26,2019-03-28 01:21:25
30 Sep 2018,7143,STONE,42154,0,0,-4997,0,16501,28,5054,2198,42975,1379,0,0,-1772,-10.3,0,-11.85,0.46,0,2019-03-28 01:21:25
31 Mar 2011,7143WA,STONE-WA,62659,-3187,-6878,-9166,0,30668,28,18874,4672,57142,2260,0,627,22097,-10.68,-35.25,-14.63,0.87,0.48,2019-03-28 01:21:25
30 Sep 2012,7143WA,STONE-WA,105090,-2213,-4984,-7830,0,15134,2175,10002,151,31946,11755,0,0,14493,-4.55,-42.8,-7.45,1.19,0.46,2019-03-28 01:21:25
30 Sep 2013,7143WA,STONE-WA,67051,-877,-2347,-4492,0,22752,28,7574,931,27916,13074,0,0,13710,-3.49,-31.85,-6.7,1.08,0.45,2019-03-28 01:21:25
31 Dec 2015,0080,STRAITS,14474,28,-180,-484,0,226,0,403,4122,455,0,0,0,8267,-0.28,-6.46,-3.34,18.67,0,2019-03-28 01:21:25
31 Dec 2016,0080,STRAITS,68525,77,6,49,0,544,0,184,1159,613,0,0,0,11440,0.21,0.5,0.07,18.79,0,2019-03-28 01:21:25
31 Dec 2017,0080,STRAITS,134567,0,0,2526,0,6103,0,1072,2790,7075,0,0,0,36656,2.19,0,1.88,5.32,0,2019-03-28 01:21:25
31 Dec 2011,0080WA,STRAITS-WA,741,-619,-2835,-3402,0,9594,0,2628,83,3233,4033,0,0,6088,-382.59,-43.68,-459.11,1.19,0.43,2019-03-28 01:21:25
31 Dec 2012,0080WA,STRAITS-WA,872,1039,76,73,0,9014,0,1770,12,2913,4025,0,0,6161,9.06,1.19,8.37,1.26,0.39,2019-03-28 01:21:25
31 Dec 2013,0080WA,STRAITS-WA,2424,1736,847,89,96,8626,0,975,45,2907,3963,0,0,6425,34.94,1.41,3.67,1.51,0.37,2019-03-28 01:21:25
31 Jul 2016,6904,SUBUR,554603,81297,-13693,-38268,4341,807219,36722,165886,47527,507483,72964,0,0,630547,-2.93,-5.87,-6.9,0.63,0.39,2019-03-28 01:21:25
31 Jul 2017,6904,SUBUR,492636,63303,21797,-16748,2720,862764,33156,136752,12305,562316,80314,0,0,631014,4.16,-2.62,-3.4,0.56,0.38,2019-03-28 01:21:25
31 Jul 2018,6904,SUBUR,322163,0,0,-19110,2720,914727,25321,110736,11222,593869,9322,0,0,605365,2.88,0,-5.93,0.43,0,2019-03-28 01:21:25
30 Jun 2016,7207,SUCCESS,572951,67020,54692,15594,7616,133084,695,130235,41668,152026,24834,0,0,293646,9.86,5.45,2.72,2,0.2,2019-03-28 01:21:25
30 Jun 2017,7207,SUCCESS,395484,74277,69758,46068,7616,132478,651,117169,42317,115428,22222,0,0,338670,18.88,14.57,11.65,2.69,0.13,2019-03-28 01:21:26
30 Jun 2018,7207,SUCCESS,326143,0,0,7160,6921,120283,593,107359,36354,92979,13681,0,0,339097,4.63,0,2.2,2.99,0,2019-03-28 01:21:26
31 May 2016,9865,SUIWAH,375834,19824,12508,7628,11243,146488,13691,55184,26354,74429,9280,0,0,213218,3.61,3.62,2.03,1.76,0.05,2019-03-28 01:21:26
31 May 2017,9865,SUIWAH,397260,20619,12054,9588,11076,191917,16627,79281,19687,91105,8370,0,0,222132,3.75,4.4,2.41,1.6,0.04,2019-03-28 01:21:26
31 May 2018,9865,SUIWAH,416188,0,0,11689,10269,202987,14680,75408,18022,138130,37193,0,0,230713,4.55,0,2.81,1.14,0,2019-03-28 01:21:26
31 Dec 2015,1201,SUMATEC,62583,44355,43164,37890,301407,4352,125326,0,895,43553,0,0,0,650880,86.08,6.01,60.54,3.64,0.03,2019-03-28 01:21:26
31 Dec 2016,1201,SUMATEC,46407,-60057,-60595,-62018,299428,1999,0,0,141,187179,0,0,0,637729,-102.69,-9.63,-133.64,1.52,0.03,2019-03-28 01:21:26
31 Dec 2017,1201,SUMATEC,29041,0,0,-113947,298954,1383,0,0,1395,311785,0,0,0,539122,-366.61,0,-392.37,0.94,0,2019-03-28 01:21:26
31 Dec 2011,1201WA,SUMATEC-WA,175017,18876,-16423,-73132,2418,634048,0,0,1474,262433,383039,0,76202,-38096,-8.62,686.17,-41.79,0.18,0.78,2019-03-28 01:21:26
31 Dec 2012,1201WA,SUMATEC-WA,158237,-21857,-52782,-99735,0,1214,0,0,71,618479,0,0,0,-67311,-40.98,189.24,-63.03,0,0.15,2019-03-28 01:21:26
31 Dec 2013,1201WA,SUMATEC-WA,80148,133516,109194,73862,302100,368,127200,0,5065,26864,0,0,0,426585,132.66,41.12,92.16,0.24,0.04,2019-03-28 01:21:26
31 Dec 2015,5263,SUNCON,1916859,181849,139086,127164,4393,161783,273,17293,390477,941665,0,0,0,451678,7.53,32.61,6.63,1.29,0.14,2019-03-28 01:21:26
