theDate|stock_code|comp_code|net_Turnover_Net_Sales|EBITDA|EBIT|Net_Profit|Intangibles|Fixed_Assets|Long_Term_Investment|Stocks_Inventories|Cash|Current_Liabilities|Long_Term_Debt|Provisions|Minorities|Total_Shareholders_Equity|Operating_Margin|Return_on_Equity_Capital|Net_Profit_Margin|Current_Ratio|Debt_to_Capital_at_Book|crawl_Timestamp
31 Dec 2015| : 7120|ACOSTEC|108,405|8,259|9,178|11,015|23,470|12,693|0|39,314|35,726|54,545|25,273|0|0|117,931|12.64|9.61|10.16|1.96|0.17|2019-03-15 00:49:34
31 Dec 2016| : 7120|ACOSTEC|114,210|2,350|2,903|507|23,469|2,517|126|11,829|27,425|39,029|21,425|0|0|113,648|2.78|0.44|0.44|2.76|0.16|2019-03-15 00:49:34
31 Dec 2017| : 7120|ACOSTEC|46,689|-|-|-13,883|23,469|1,246|0|8,606|12,060|25,894|13,496|0|0|99,765|-28.23|-|-29.74|2.79|-|2019-03-15 00:49:34
31 Dec 2015| : 5281|ADVCON|264,307|57,575|44,378|29,940|0|93,989|0|0|5,702|134,381|10,735|0|0|93,673|16.98|38.04|11.33|1|0.31|2019-03-15 00:49:34
31 Dec 2016| : 5281|ADVCON|234,668|56,659|41,380|26,448|0|105,089|0|0|3,621|142,823|23,461|0|0|105,621|18.26|26.54|11.27|1.12|0.29|2019-03-15 00:49:34
31 Dec 2017| : 5281|ADVCON|265,988|-|-|18,464|0|151,368|0|0|46,896|122,698|21,375|0|0|174,608|12.08|-|6.94|1.49|-|2019-03-15 00:49:34
31 Oct 2015| : 7191|ADVENTA|41,881|7,020|5,210|3,090|28,760|51,176|0|11,582|22,122|25,292|27,922|0|0|80,423|13.93|3.92|7.38|2.06|0.29|2019-03-15 00:49:34
31 Oct 2016| : 7191|ADVENTA|39,930|6,212|3,455|684|31,593|53,595|0|15,318|21,002|22,502|31,441|0|0|81,106|9.98|0.85|1.71|2.2|0.3|2019-03-15 00:49:34
31 Oct 2017| : 7191|ADVENTA|44,236|5,679|2,476|142|32,105|49,045|0|14,722|10,215|23,025|23,376|0|0|81,247|6.35|0.17|0.32|2.04|0.27|2019-03-15 00:49:34
31 Dec 2015| : 9148|ADVPKG|26,024|4,341|3,066|2,790|0|9,078|5,000|4,159|13,072|3,276|0|2,161|0|30,700|13.94|9.16|10.72|7.01|0|2019-03-15 00:49:34
31 Dec 2016| : 9148|ADVPKG|27,154|4,103|2,951|2,881|0|8,226|5,000|4,750|3,814|5,150|0|2,273|0|31,282|13.34|9.3|10.61|5.07|0|2019-03-15 00:49:34
31 Dec 2017| : 9148|ADVPKG|24,907|2,171|876|1,176|0|11,950|5,000|4,248|10,452|4,288|0|2,423|0|30,164|5.54|3.83|4.72|4.82|0|2019-03-15 00:49:34
31 Dec 2015| : 7146|AEM|42,515|50|-2,003|-3,018|0|26,520|0|18,948|3,782|27,205|0|0|0|40,265|-4.58|-7.56|-7.1|1.51|0.29|2019-03-15 00:49:34
31 Dec 2016| : 7146|AEM|51,640|5,536|2,853|814|0|22,353|0|29,755|2,041|42,356|0|0|0|54,458|5.6|1.72|1.58|1.52|0.34|2019-03-15 00:49:34
31 Dec 2017| : 7146|AEM|62,103|-|-|-1,287|0|34,407|0|27,393|6,558|42,425|0|0|0|56,709|2.26|-|-2.07|1.29|-|2019-03-15 00:49:34
31 Dec 2011| : 7146WA|AEM-WA|46,290|5,457|17|-3,793|0|19,441|0|18,624|3,955|23,701|7,012|0|0|25,707|-2.65|-14.29|-8.19|1.55|0.45|2019-03-15 00:49:34
31 Dec 2012| : 7146WA|AEM-WA|49,736|4,546|851|-766|0|20,500|0|18,667|5,471|26,939|5,008|0|0|25,023|1.65|-3.02|-1.54|1.35|0.38|2019-03-15 00:49:34
31 Dec 2013| : 7146WA|AEM-WA|43,115|6,246|3,830|672|0|14,882|0|19,327|3,776|34,035|0|0|0|25,401|9.94|2.67|1.56|1.3|0.4|2019-03-15 00:49:34
30 Sep 2015| : 0181|AEMULUS|32,591|7,678|7,176|9,067|13,686|4,332|0|11,630|34,293|7,678|128|0|0|68,210|28.16|17.21|27.82|7.55|0|2019-03-15 00:49:34
30 Sep 2016| : 0181|AEMULUS|21,984|-2,535|-3,331|-2,736|13,686|5,066|0|10,958|3,908|3,265|0|0|0|65,466|-12.05|-4.09|-12.45|15.1|0|2019-03-15 00:49:34
30 Sep 2017| : 0181|AEMULUS|40,067|7,661|6,709|7,552|13,686|6,367|0|17,597|6,414|7,627|2,248|0|0|73,089|18.93|10.9|18.85|8.19|0.03|2019-03-15 00:49:35
31 Dec 2015| : 6599|AEON|3,834,640|443,129|225,009|133,407|18,393|3,032,092|43,950|577,517|213,857|2,090,680|79,167|0|0|1,844,534|5.98|7.35|3.48|0.45|0.2|2019-03-15 00:49:35
31 Dec 2016| : 6599|AEON|4,038,655|455,827|179,538|79,743|20,649|3,460,465|52,427|614,733|96,012|2,178,248|325,070|7,977|0|1,878,456|4.56|4.28|1.97|0.4|0.22|2019-03-15 00:49:35
31 Dec 2017| : 6599|AEON|4,088,164|535,503|231,110|105,007|17,228|3,504,045|92,690|610,731|78,594|2,265,845|155,323|0|0|1,962,867|5.74|5.46|2.57|0.34|0.23|2019-03-15 00:49:35
31 Dec 2011| : 6599CN|AEON-CN|2,984,614|425,652|271,467|195,353|19,872|1,630,835|23,619|353,555|341,052|1,128,426|0|0|0|1,287,910|9.29|16.18|6.55|0.68|0.01|2019-03-15 00:49:35
31 Dec 2012| : 6599CN|AEON-CN|3,255,669|420,368|291,527|212,825|14,893|1,685,768|44,276|372,834|454,527|1,192,929|0|0|0|1,469,055|9.2|15.44|6.54|0.79|0.01|2019-03-15 00:49:35
31 Dec 2013| : 6599CN|AEON-CN|3,514,418|395,048|323,654|230,962|12,311|2,048,373|51,960|460,725|313,560|1,352,609|0|0|0|1,643,637|9.44|14.84|6.57|0.67|0.01|2019-03-15 00:49:35
31 Dec 2011| : 6599CO|AEON-CO|2,984,614|425,652|271,467|195,353|19,872|1,630,835|23,619|353,555|341,052|1,128,426|0|0|0|1,287,910|9.29|16.18|6.55|0.68|0.01|2019-03-15 00:49:35
31 Dec 2012| : 6599CO|AEON-CO|3,255,669|420,368|291,527|212,825|14,893|1,685,768|44,276|372,834|454,527|1,192,929|0|0|0|1,469,055|9.2|15.44|6.54|0.79|0.01|2019-03-15 00:49:35
31 Dec 2013| : 6599CO|AEON-CO|3,514,418|395,048|323,654|230,962|12,311|2,048,373|51,960|460,725|313,560|1,352,609|0|0|0|1,643,637|9.44|14.84|6.57|0.67|0.01|2019-03-15 00:49:35
31 Dec 2011| : 6599CP|AEON-CP|2,984,614|425,652|271,467|195,353|19,872|1,630,835|23,619|353,555|341,052|1,128,426|0|0|0|1,287,910|9.29|16.18|6.55|0.68|0.01|2019-03-15 00:49:35
31 Dec 2012| : 6599CP|AEON-CP|3,255,669|420,368|291,527|212,825|14,893|1,685,768|44,276|372,834|454,527|1,192,929|0|0|0|1,469,055|9.2|15.44|6.54|0.79|0.01|2019-03-15 00:49:35
31 Dec 2013| : 6599CP|AEON-CP|3,514,418|395,048|323,654|230,962|12,311|2,048,373|51,960|460,725|313,560|1,352,609|0|0|0|1,643,637|9.44|14.84|6.57|0.67|0.01|2019-03-15 00:49:35
31 Dec 2011| : 6599CQ|AEON-CQ|2,984,614|425,652|271,467|195,353|19,872|1,630,835|23,619|353,555|341,052|1,128,426|0|0|0|1,287,910|9.29|16.18|6.55|0.68|0.01|2019-03-15 00:49:35
31 Dec 2012| : 6599CQ|AEON-CQ|3,255,669|420,368|291,527|212,825|14,893|1,685,768|44,276|372,834|454,527|1,192,929|0|0|0|1,469,055|9.2|15.44|6.54|0.79|0.01|2019-03-15 00:49:35
31 Dec 2013| : 6599CQ|AEON-CQ|3,514,418|395,048|323,654|230,962|12,311|2,048,373|51,960|460,725|313,560|1,352,609|0|0|0|1,643,637|9.44|14.84|6.57|0.67|0.01|2019-03-15 00:49:35
20 Feb 2014| : 5139|AEONCR|672,762|498,078|331,059|175,352|0|46,599|2,040,075|0|12,569|1,008,267|2,113,455|0|0|645,564|49.21|32.63|26.06|1.66|0.79|2019-03-15 00:49:35
28 Feb 2015| : 5139|AEONCR|871,600|670,282|426,292|215,726|0|45,234|18,555|0|48,668|1,002,061|2,965,526|0|0|955,712|48.94|26.94|24.75|2.02|0.78|2019-03-15 00:49:35
29 Feb 2016| : 5139|AEONCR|965,234|483,783|464,284|228,222|0|52,076|24,239|0|67,250|822,040|4,214,649|0|0|1,060,818|48.16|22.64|23.64|2.86|0.81|2019-03-15 00:49:35
20 Feb 2011| : 5139LA|AEONCR-LA|0|0|0|0|0|24,137|409,174|0|5,649|296,720|594,742|0|0|282,217|49.58|0|27.77|2.5|0.71|2019-03-15 00:49:35
31 Dec 2013| : 5185|AFFIN|921,547|861,947|863,928|650,021|1,009,988|167,038|399,711|0|2,275,963|0|0|0|0|0|0|0|0|0|0|2019-03-15 00:49:35
31 Dec 2014| : 5185|AFFIN|960,384|822,487|825,325|605,271|1,535,818|164,176|614,956|0|2,969,570|0|0|0|30,329|0|0|0|0|0|0|2019-03-15 00:49:35
31 Dec 2015| : 5198|AFUJIYA|111,548|16,738|7,372|2,911|0|84,063|4,541|78,904|11,947|62,114|15,187|0|0|143,740|6.61|2.05|2.61|2.27|0.29|2019-03-15 00:49:35
31 Dec 2016| : 5198|AFUJIYA|100,310|14,763|5,861|3,547|0|90,715|4,312|81,357|8,180|62,019|13,971|0|0|147,286|8.38|2.44|3.54|2.2|0.29|2019-03-15 00:49:36
31 Dec 2017| : 5198|AFUJIYA|100,114|16,423|7,583|6,364|0|90,971|4,082|96,275|7,874|71,588|12,041|0|0|153,651|8.78|4.23|6.36|2.08|0.3|2019-03-15 00:49:36
31 Mar 2016| : 7315|AHB|16,662|1,589|1,001|1,829|1,935|6,534|0|6,152|3,459|2,405|0|0|0|29,184|10.96|10.45|10.98|8.57|0|2019-03-15 00:49:36
31 Mar 2017| : 7315|AHB|12,496|1,075|78|514|1,935|6,027|0|6,272|1,848|2,188|0|0|0|29,697|4.26|1.75|4.11|9.79|0|2019-03-15 00:49:36
31 Mar 2018| : 7315|AHB|17,627|-|-|1,339|1,936|9,441|0|6,313|3,606|2,152|0|0|0|35,710|-0.89|-|7.6|10.45|-|2019-03-15 00:49:36
30 Jun 2011| : 7315WB|AHB-WB|21,285|1,591|2,552|793|1,935|481|0|9,942|804|21,322|3,427|0|0|16,125|10.12|5.04|3.73|1.69|0.13|2019-03-15 00:49:36
30 Jun 2012| : 7315WB|AHB-WB|17,391|-949|-1,701|-2,873|1,935|367|0|9,162|4|23,088|3,170|0|0|13,253|-10.12|-19.56|-16.52|1.5|0.12|2019-03-15 00:49:36
30 Jun 2013| : 7315WB|AHB-WB|12,472|-2,757|-3,178|-9,200|1,936|391|0|7,014|380|18,554|2,038|0|0|4,052|-31.25|-106.33|-73.77|1.07|0.18|2019-03-15 00:49:36
31 Dec 2015| : 7090|AHEALTH|526,859|50,910|42,248|34,290|1,737|100,151|10,835|60,866|69,353|96,782|0|0|0|288,685|8.7|12.49|6.51|2.7|0|2019-03-15 00:49:36
31 Dec 2016| : 7090|AHEALTH|581,269|50,830|41,825|34,954|2,022|100,842|10,626|65,777|34,154|101,818|0|0|0|312,387|7.97|11.63|6.01|2.82|0|2019-03-15 00:49:36
31 Dec 2017| : 7090|AHEALTH|620,264|-|-|44,459|1,970|124,974|10,474|69,018|80,903|110,185|0|0|0|343,655|9.04|-|7.17|2.72|-|2019-03-15 00:49:36
31 Dec 2015| : 4952|AHP|0|15,364|14,589|12,306|0|16|0|0|6,356|64,893|0|0|0|159,547|21.79|7.84|3.55|0.21|0.26|2019-03-15 00:49:36
31 Dec 2016| : 4952|AHP|23,364|13,117|4,781|830|0|13|446,096|0|9,580|312,806|0|0|0|153,877|59.43|0.53|44.05|0.07|0.42|2019-03-15 00:49:36
31 Dec 2015| : 0122|AIM|21,063|-107|-428|677|0|1,550|5,841|270|19,124|561|0|79|0|29,474|3.81|2.33|3.21|40.47|0|2019-03-15 00:49:36
31 Dec 2016| : 0122|AIM|12,288|-1,852|-2,109|-1,088|3|1,351|7,992|661|2,068|454|0|121|0|28,775|-8.29|-3.74|-8.85|37.39|0|2019-03-15 00:49:36
31 Dec 2017| : 0122|AIM|12,457|-|-|-2,115|2|2,587|2,821|688|12,049|501|0|165|0|26,485|-17.03|-|-16.98|36.93|-|2019-03-15 00:49:36
31 Dec 2015| : 5099|AIRASIA|6,297,658|2,258,260|1,537,492|541,194|19,184|10,927,645|2,561,880|26,152|2,426,696|5,271,716|9,451,880|0|0|4,450,854|14.91|12.02|8.59|0.81|0.59|2019-03-15 00:49:36
31 Dec 2016| : 5099|AIRASIA|6,846,085|3,152,882|2,433,136|2,050,043|121,829|10,826,682|3,100,362|43,866|1,741,573|4,917,971|8,052,901|0|0|6,627,779|39.82|37.01|29.94|0.97|0.49|2019-03-15 00:49:36
31 Dec 2017| : 5099|AIRASIA|9,709,721|-|-|1,628,774|609,329|12,303,522|855,672|68,234|1,882,195|5,333,843|7,584,018|631,276|0|6,710,080|27.45|-|16.77|0.81|-|2019-03-15 00:49:36
31 Dec 2015| : 5014|AIRPORT|3,870,207|1,583,941|656,542|40,904|17,913,357|364,070|441,500|117,642|1,286,736|2,223,996|5,500,007|0|0|8,840,595|20.36|0.51|1.06|1.16|0.27|2019-03-15 00:49:36
31 Dec 2016| : 5014|AIRPORT|4,172,768|1,674,043|806,784|70,386|17,304,803|381,665|353,610|135,235|1,571,876|1,765,764|5,386,142|3,309|0|8,696,888|20.92|0.8|1.69|1.47|0.26|2019-03-15 00:49:36
31 Dec 2017| : 5014|AIRPORT|4,652,338|1,889,591|962,153|236,486|17,483,908|349,847|555,742|140,591|2,460,980|2,233,651|5,126,028|3,868|0|9,009,157|22.58|2.67|5.08|1.52|0.25|2019-03-15 00:49:36
31 Dec 2011| : 5014C2|AIRPORT-C2|2,754,829|719,603|543,105|401,115|4,734,990|260,534|716,453|78,523|778,343|878,833|2,500,000|5,537|0|3,546,869|21.52|11.71|14.56|1.87|0.34|2019-03-15 00:49:36
31 Dec 2012| : 5014C2|AIRPORT-C2|3,548,070|878,388|658,987|394,460|6,205,639|290,829|757,211|99,097|774,166|833,611|3,100,000|0|0|4,359,280|17.53|9.98|11.12|1.82|0.35|2019-03-15 00:49:36
31 Dec 2013| : 5014C2|AIRPORT-C2|4,098,759|827,069|550,395|377,483|8,266,632|326,335|833,036|122,317|345,413|1,170,460|3,600,000|0|0|4,678,367|14.18|8.35|9.21|0.89|0.36|2019-03-15 00:49:37
31 Dec 2011| : 5014C3|AIRPORT-C3|2,754,829|719,603|543,105|401,115|4,734,990|260,534|716,453|78,523|778,343|878,833|2,500,000|5,537|0|3,546,869|21.52|11.71|14.56|1.87|0.34|2019-03-15 00:49:37
31 Dec 2012| : 5014C3|AIRPORT-C3|3,548,070|878,388|658,987|394,460|6,205,639|290,829|757,211|99,097|774,166|833,611|3,100,000|0|0|4,359,280|17.53|9.98|11.12|1.82|0.35|2019-03-15 00:49:37
31 Dec 2013| : 5014C3|AIRPORT-C3|4,098,759|827,069|550,395|377,483|8,266,632|326,335|833,036|122,317|345,413|1,170,460|3,600,000|0|0|4,678,367|14.18|8.35|9.21|0.89|0.36|2019-03-15 00:49:37
31 Dec 2011| : 5014C4|AIRPORT-C4|2,754,829|719,603|543,105|401,115|4,734,990|260,534|716,453|78,523|778,343|878,833|2,500,000|5,537|0|3,546,869|21.52|11.71|14.56|1.87|0.34|2019-03-15 00:49:37
31 Dec 2012| : 5014C4|AIRPORT-C4|3,548,070|878,388|658,987|394,460|6,205,639|290,829|757,211|99,097|774,166|833,611|3,100,000|0|0|4,359,280|17.53|9.98|11.12|1.82|0.35|2019-03-15 00:49:37
31 Dec 2013| : 5014C4|AIRPORT-C4|4,098,759|827,069|550,395|377,483|8,266,632|326,335|833,036|122,317|345,413|1,170,460|3,600,000|0|0|4,678,367|14.18|8.35|9.21|0.89|0.36|2019-03-15 00:49:37
31 Dec 2011| : 5014C5|AIRPORT-C5|2,754,829|719,603|543,105|401,115|4,734,990|260,534|716,453|78,523|778,343|878,833|2,500,000|5,537|0|3,546,869|21.52|11.71|14.56|1.87|0.34|2019-03-15 00:49:37
31 Dec 2012| : 5014C5|AIRPORT-C5|3,548,070|878,388|658,987|394,460|6,205,639|290,829|757,211|99,097|774,166|833,611|3,100,000|0|0|4,359,280|17.53|9.98|11.12|1.82|0.35|2019-03-15 00:49:37
31 Dec 2013| : 5014C5|AIRPORT-C5|4,098,759|827,069|550,395|377,483|8,266,632|326,335|833,036|122,317|345,413|1,170,460|3,600,000|0|0|4,678,367|14.18|8.35|9.21|0.89|0.36|2019-03-15 00:49:37
31 Dec 2011| : 5014C6|AIRPORT-C6|2,754,829|719,603|543,105|401,115|4,734,990|260,534|716,453|78,523|778,343|878,833|2,500,000|5,537|0|3,546,869|21.52|11.71|14.56|1.87|0.34|2019-03-15 00:49:37
31 Dec 2012| : 5014C6|AIRPORT-C6|3,548,070|878,388|658,987|394,460|6,205,639|290,829|757,211|99,097|774,166|833,611|3,100,000|0|0|4,359,280|17.53|9.98|11.12|1.82|0.35|2019-03-15 00:49:37
31 Dec 2013| : 5014C6|AIRPORT-C6|4,098,759|827,069|550,395|377,483|8,266,632|326,335|833,036|122,317|345,413|1,170,460|3,600,000|0|0|4,678,367|14.18|8.35|9.21|0.89|0.36|2019-03-15 00:49:37
31 Dec 2011| : 5014C7|AIRPORT-C7|2,754,829|719,603|543,105|401,115|4,734,990|260,534|716,453|78,523|778,343|878,833|2,500,000|5,537|0|3,546,869|21.52|11.71|14.56|1.87|0.34|2019-03-15 00:49:37
31 Dec 2012| : 5014C7|AIRPORT-C7|3,548,070|878,388|658,987|394,460|6,205,639|290,829|757,211|99,097|774,166|833,611|3,100,000|0|0|4,359,280|17.53|9.98|11.12|1.82|0.35|2019-03-15 00:49:37
31 Dec 2013| : 5014C7|AIRPORT-C7|4,098,759|827,069|550,395|377,483|8,266,632|326,335|833,036|122,317|345,413|1,170,460|3,600,000|0|0|4,678,367|14.18|8.35|9.21|0.89|0.36|2019-03-15 00:49:37
31 Dec 2015| : 2682|AISB|69,758|-2,537|-3,522|-6,503|0|49,146|13|15,792|3,922|32,897|0|212|0|113,356|-4.07|-5.71|-9.32|1.23|0.2|2019-03-15 00:49:37
31 Dec 2016| : 2682|AISB|57,836|7,084|6,572|4,635|0|1,259|13|14,239|14,070|41,982|0|228|0|129,419|11.55|3.82|8.01|2.69|0.15|2019-03-15 00:49:37
31 Dec 2017| : 2682|AISB|19,740|-|-|6,273|0|573|12|22,224|51,672|4,017|0|234|0|142,010|33.01|-|31.78|18.58|-|2019-03-15 00:49:37
31 Mar 2016| : 2658|AJI|400,201|63,208|51,639|40,787|0|105,043|1,070|53,309|162,253|46,764|0|9,206|0|307,813|13.48|13.89|10.19|5.55|0.01|2019-03-15 00:49:37
31 Mar 2017| : 2658|AJI|419,917|96,558|84,766|187,462|0|89,546|226|61,501|129,937|45,328|0|9,596|0|474,638|50.36|47.92|44.64|9.74|0.01|2019-03-15 00:49:37
31 Mar 2018| : 2658|AJI|436,286|-|-|56,262|0|84,374|226|45,744|126,747|37,451|0|11,034|0|437,129|15.37|-|12.9|10.7|-|2019-03-15 00:49:37
30 Nov 2015| : 7609|AJIYA|426,648|41,653|34,216|21,947|3,504|188,287|21,633|80,830|58,935|69,476|17,578|0|0|377,675|8.28|6.29|5.14|3.76|0.06|2019-03-15 00:49:37
30 Nov 2016| : 7609|AJIYA|395,517|33,185|22,495|14,494|1,722|182,339|5,070|70,926|26,615|57,408|6,603|0|0|391,030|6.31|3.77|3.66|4.47|0.02|2019-03-15 00:49:37
30 Nov 2017| : 7609|AJIYA|370,883|26,384|16,029|13,647|1,659|175,259|5,344|75,593|75,372|57,132|3,420|0|0|397,545|5.14|3.46|3.68|4.65|0.01|2019-03-15 00:49:37
30 Nov 2011| : 7609WA|AJIYA-WA|362,761|37,281|31,544|20,556|4,672|132,807|7,345|68,368|34,383|73,014|4,474|0|0|267,418|9|8.86|5.67|2.79|0.06|2019-03-15 00:49:37
30 Nov 2012| : 7609WA|AJIYA-WA|379,207|37,031|29,030|17,120|3,787|140,589|6,545|56,813|34,166|63,266|5,547|0|0|279,639|7.88|6.26|4.51|3.2|0.05|2019-03-15 00:49:37
30 Nov 2013| : 7609WA|AJIYA-WA|391,859|41,836|33,370|19,185|3,693|164,931|6,989|74,346|30,701|68,471|19,867|0|0|302,323|8.78|6.59|4.9|3.21|0.09|2019-03-15 00:49:38
31 Dec 2015| : 5115|ALAM|350,222|46,902|-24,433|45,594|1,560|502,670|306,808|2,630|125,513|209,115|88,382|0|0|878,510|-2.13|5.34|13.02|1.74|0.17|2019-03-15 00:49:38
31 Dec 2016| : 5115|ALAM|229,481|-49,914|-125,313|-137,502|0|443,644|257,781|2,066|13,735|153,460|60,303|0|0|737,607|-60.88|-17.02|-59.92|1.57|0.16|2019-03-15 00:49:38
31 Dec 2017| : 5115|ALAM|161,075|-|-|-145,972|0|391,083|188,107|1,513|55,792|252,381|19,143|0|0|593,643|-82.1|-|-90.62|1.15|-|2019-03-15 00:49:38
31 Dec 2015| : 5116|ALAQAR|110,945|116,050|108,307|67,446|0|0|0|0|63,072|49,739|653,713|0|0|879,826|95.83|7.88|60.79|1.46|0.43|2019-03-15 00:49:38
31 Dec 2016| : 5116|ALAQAR|103,839|99,110|94,592|63,440|0|0|0|0|26,451|50,128|653,803|0|0|896,068|61.62|7.14|61.09|3.73|0.43|2019-03-15 00:49:38
31 Dec 2017| : 5116|ALAQAR|99,648|95,122|90,210|84,645|0|0|0|0|86,949|622,459|0|0|0|923,290|87.35|9.3|84.94|0.16|0.39|2019-03-15 00:49:38
31 Mar 2015| : 2674|ALCOM|279,712|10,522|-954|-1,477|0|83,048|0|54,611|62,045|47,478|0|6,426|0|168,607|-0.34|-0.86|-0.53|3.06|0.03|2019-03-15 00:49:38
31 Mar 2016| : 2674|ALCOM|287,406|18,524|4,490|1,811|2,419|68,601|0|48,369|50,709|34,583|0|5,595|0|164,564|1|1.09|0.63|4.01|0|2019-03-15 00:49:38
31 Mar 2017| : 2674|ALCOM|317,132|24,738|14,561|11,610|2,158|62,513|0|57,887|57,041|37,077|0|5,144|0|176,251|4.98|6.81|3.66|4.28|0|2019-03-15 00:49:38
31 Dec 2015| : 1163|ALLIANZ|-|-|438,221|308,871|-|96,750|-|-|625,304|-|-|-|-|-|-|-|-|-|-|2019-03-15 00:49:38
31 Dec 2016| : 1163|ALLIANZ|-|-|-|312,131|-|-|-|-|934,537|-|-|-|-|-|-|-|-|-|-|2019-03-15 00:49:38
31 Dec 2011| : 1163PA|ALLIANZ-PA|-|-|204,883|131,927|-|91,808|-|-|-|-|-|-|-|-|-|-|-|-|-|2019-03-15 00:49:38
31 Dec 2012| : 1163PA|ALLIANZ-PA|-|-|297,779|207,605|-|111,727|-|-|-|-|-|-|-|-|-|-|-|-|-|2019-03-15 00:49:38
31 Dec 2013| : 1163PA|ALLIANZ-PA|-|-|339,231|237,921|-|116,486|-|-|-|-|-|-|-|-|-|-|-|-|-|2019-03-15 00:49:38
31 Dec 2015| : 5269|ALSREIT|20,665|22,461|22,461|7,054|0|0|0|0|25,439|4,787|345,911|0|0|587,312|71.46|2.4|34.14|7.99|0.36|2019-03-15 00:49:38
31 Dec 2016| : 5269|ALSREIT|76,135|64,542|64,542|36,037|0|144|0|0|6,356|6,473|346,805|0|0|611,940|61.3|6.01|47.33|8.64|0.35|2019-03-15 00:49:38
31 Dec 2017| : 5269|ALSREIT|80,032|56,908|52,826|35,543|0|557|0|0|45,066|10,412|347,699|0|0|616,296|50.74|5.79|44.41|5.83|0.35|2019-03-15 00:49:38
31 Mar 2014| : 1015|AMBANK|-|2,588,359|2,426,964|1,782,380|-|351,468|-|-|5.58|-|-|-|-|-|-|-|-|-|-|2019-03-15 00:49:38
31 Mar 2015| : 1015|AMBANK|-|2,744,542|2,601,092|1,918,630|-|266,562|-|-|9.37|-|-|-|-|-|-|-|-|-|-|2019-03-15 00:49:38
31 Mar 2016| : 1015|AMBANK|-|1,870,730|1,721,863|1,302,206|-|292,787|-|-|6.85|-|-|-|-|-|-|-|-|-|-|2019-03-15 00:49:38
31 Mar 2007| : 101510|AMBANK-C10|-|310,410|258,658|-203,812|-|241,156|-|-|20.45|-|-|-|-|-|-|-|-|-|-|2019-03-15 00:49:38
31 Mar 2008| : 101510|AMBANK-C10|-|1,242,862|1,194,437|668,542|-|232,675|-|-|19.63|-|-|-|-|-|-|-|-|-|-|2019-03-15 00:49:38
31 Mar 2009| : 101510|AMBANK-C10|-|1,268,334|1,217,848|860,824|-|228,399|-|-|24.53|-|-|-|-|-|-|-|-|-|-|2019-03-15 00:49:39
31 Mar 2007| : 101511|AMBANK-C11|-|310,410|258,658|-203,812|-|241,156|-|-|20.45|-|-|-|-|-|-|-|-|-|-|2019-03-15 00:49:39
31 Mar 2008| : 101511|AMBANK-C11|-|1,242,862|1,194,437|668,542|-|232,675|-|-|19.63|-|-|-|-|-|-|-|-|-|-|2019-03-15 00:49:39
31 Mar 2009| : 101511|AMBANK-C11|-|1,268,334|1,217,848|860,824|-|228,399|-|-|24.53|-|-|-|-|-|-|-|-|-|-|2019-03-15 00:49:39
31 Mar 2007| : 101512|AMBANK-C12|-|310,410|258,658|-203,812|-|241,156|-|-|20.45|-|-|-|-|-|-|-|-|-|-|2019-03-15 00:49:39
31 Mar 2008| : 101512|AMBANK-C12|-|1,242,862|1,194,437|668,542|-|232,675|-|-|19.63|-|-|-|-|-|-|-|-|-|-|2019-03-15 00:49:39
31 Mar 2009| : 101512|AMBANK-C12|-|1,268,334|1,217,848|860,824|-|228,399|-|-|24.53|-|-|-|-|-|-|-|-|-|-|2019-03-15 00:49:39
31 Mar 2007| : 101513|AMBANK-C13|-|310,410|258,658|-203,812|-|241,156|-|-|20.45|-|-|-|-|-|-|-|-|-|-|2019-03-15 00:49:39
31 Mar 2008| : 101513|AMBANK-C13|-|1,242,862|1,194,437|668,542|-|232,675|-|-|19.63|-|-|-|-|-|-|-|-|-|-|2019-03-15 00:49:39
31 Mar 2009| : 101513|AMBANK-C13|-|1,268,334|1,217,848|860,824|-|228,399|-|-|24.53|-|-|-|-|-|-|-|-|-|-|2019-03-15 00:49:39
31 Dec 2015| : 0159|AMEDIA|11,127|-82,307|-106,106|-105,583|296|24,455|0|0|13,432|5,911|0|0|0|32,867|-948.84|-123.22|-948.89|2.37|0.04|2019-03-15 00:49:39
31 Dec 2016| : 0159|AMEDIA|9,585|-2,504|-10,394|-10,036|2,627|16,779|0|0|8,098|5,496|0|0|0|22,776|-104.69|-36.07|-104.71|1.61|0.05|2019-03-15 00:49:39
31 Dec 2017| : 0159|AMEDIA|15,384|-|-|2,281|126|20,280|0|0|1,953|3,058|0|0|0|25,000|14.79|-|14.83|2.5|-|2019-03-15 00:49:39
31 Mar 2016| : 5120|AMFIRST|99,794|95,597|95,597|68,373|0|0|0|0|35,758|180,593|648,516|0|0|879,287|95.91|7.95|68.51|0.56|0.46|2019-03-15 00:49:39
31 Mar 2017| : 5120|AMFIRST|111,539|65,347|58,255|22,239|0|0|0|0|4,159|112,848|686,142|0|0|867,206|52.33|2.55|19.94|0.11|0.46|2019-03-15 00:49:39
31 Mar 2018| : 5120|AMFIRST|114,099|-|-|11,330|0|0|0|0|3,946|167,527|633,042|0|0|849,364|42.59|-|9.93|0.07|-|2019-03-15 00:49:39
31 Mar 2017| : 03011|AMLEX|32,557|-|-|1,751|0|27,576|0|3,549|0|10,171|5,684|0|0|19,358|8.86|-|5.38|1.17|-|2019-03-15 00:49:39
