thedate,thetime,comp_name,comp_code,stock_code,Category,Sub_category,open,low,high,lastDone,chg,chgPercent,vol,buy,buyval,sell,sellval,crawl_Timestamp,v_updownpercent,updownInd
2019-03-29 00:00:00,19:00:00,HENGYUAN REFINING COMPANY BERHAD,HENGYUAN,4324,main,energy,5.81,5.77,5.85,5.83,0.02,0.34,1287,5.82,5,5.83,63,2019-03-30 01:39:14,0.34423408,up
2019-03-29 00:00:00,19:00:00,HIBISCUS PETROLEUM BHD,HIBISCS,5199,main,energy,1.08,1.07,1.1,1.07,0,0,249675,1.07,24801,1.08,10523,2019-03-30 01:39:14,-0.92592593,down
2019-03-29 00:00:00,19:00:00,HIBISCUS PETROLEUM BERHAD - WARRANTS 2018/2021,HIBISCS-WC,5199WC,main,energy,0.485,0.48,0.49,0.485,0,0,86110,0.48,5000,0.485,6268,2019-03-30 01:39:14,0,unchange
2019-03-29 00:00:00,19:00:00,SINO HUA-AN INTERNATIONAL BHD,HUAAN,2739,main,energy,0.25,0.25,0.27,0.265,0.015,6,723434,0.26,37834,0.265,47728,2019-03-30 01:39:14,6,up
2019-03-29 00:00:00,19:00:00,ICON OFFSHORE BERHAD,ICON,5255,main,energy,0.09,0.085,0.095,0.095,0,0,18966,0.09,18,0.095,19209,2019-03-30 01:39:14,5.55555556,up
2019-03-29 00:00:00,19:00:00,KNM GROUP BHD,KNM,7164,main,energy,0.12,0.115,0.12,0.115,0.005,4.17,42528,0.115,342948,0.12,32253,2019-03-30 01:39:14,-4.16666667,down
2019-03-29 00:00:00,19:00:00,KNM GROUP BERHAD - WARRANTS 2015/2020,KNM-WB,7164WB,main,energy,0.01,0.01,0.02,0.015,0,0,2324,0.01,35340,0.02,40478,2019-03-30 01:39:14,50,up
2019-03-29 00:00:00,19:00:00,MALAYSIA MARINE AND HEAVY ENG,MHB,5186,main,energy,0.795,0.795,0.81,0.81,0.01,1.25,2572,0.81,20,0.82,100,2019-03-30 01:39:14,1.88679245,up
2019-03-29 00:00:00,19:00:00,PETRA ENERGY BHD,PENERGY,5133,main,energy,1.06,1.03,1.07,1.04,0.01,0.95,4169,1.04,21,1.05,625,2019-03-30 01:39:14,-1.88679245,down
2019-03-29 00:00:00,19:00:00,PERDANA PETROLEUM BERHAD,PERDANA,7108,main,energy,0.415,0.405,0.42,0.41,0.005,1.2,185467,0.41,274,0.415,23069,2019-03-30 01:39:14,-1.20481928,down
2019-03-29 00:00:00,19:00:00,PERISAI PETROLEUM TEKNOLOGI,PERISAI,0047,main,energy,0,0,0,0.005,0,0,0,0,0,0,0,2019-03-30 01:39:14,,
2019-03-29 00:00:00,19:00:00,PETRON MALAYSIA REFINING & MARKETING BERHAD,PETRONM,3042,main,energy,6.52,6.52,6.63,6.61,0.06,0.92,491,6.61,7,6.63,15,2019-03-30 01:39:14,1.3803681,up
2019-03-29 00:00:00,19:00:00,REACH ENERGY BHD,REACH,5256,main,energy,0.3,0.3,0.31,0.3,0,0,30878,0.3,25445,0.305,15671,2019-03-30 01:39:14,0,unchange
2019-03-29 00:00:00,19:00:00,REACH ENERGY BHD-WARRANTS A 14/22,REACH-WA,5256WA,main,energy,0.055,0.055,0.06,0.06,0.005,9.09,5100,0.055,153323,0.06,54236,2019-03-30 01:39:14,9.09090909,up
2019-03-29 00:00:00,19:00:00,SAPURA ENERGY BERHAD,SAPNRG,5218,main,energy,0.335,0.33,0.34,0.335,0,0,1034787,0.335,80485,0.34,184324,2019-03-30 01:39:14,0,unchange
2019-03-29 00:00:00,19:00:00,SAPURA ENERGY BERHAD - RCPS-I A 2019/2024,SAPNRG-PA,5218PA,main,energy,0.34,0.33,0.34,0.33,0.015,4.35,2715,0.33,1103,0.35,157,2019-03-30 01:39:14,-2.94117647,down
2019-03-29 00:00:00,19:00:00,SAPURA ENERGY BERHAD - WARRANTS A 2019/2026,SAPNRG-WA,5218WA,main,energy,0.13,0.125,0.135,0.13,0,0,619172,0.125,330425,0.13,78485,2019-03-30 01:39:14,0,unchange
2019-03-29 00:00:00,19:00:00,SCOMI GROUP BHD,SCOMI,7158,main,energy,0.05,0.05,0.055,0.05,0.005,9.09,9486,0.05,10325,0.055,100995,2019-03-30 01:39:14,0,unchange
2019-03-29 00:00:00,19:00:00,SCOMI GROUP BERHAD - WARRANTS B,SCOMI-WB,7158WB,main,energy,0.015,0.01,0.015,0.01,0.005,33.33,521,0.01,46969,0.015,9320,2019-03-30 01:39:14,-33.33333333,down
2019-03-29 00:00:00,19:00:00,SCOMI ENERGY SERVICES BHD,SCOMIES,7045,main,energy,0.085,0.085,0.09,0.085,0,0,16203,0.085,13569,0.09,27170,2019-03-30 01:39:14,0,unchange
2019-03-29 00:00:00,19:00:00,SERBA DINAMIK HOLDINGS BERHAD,SERBADK,5279,main,energy,3.83,3.77,3.83,3.77,0.05,1.31,19819,3.77,320,3.78,20,2019-03-30 01:39:14,-1.56657963,down
2019-03-29 00:00:00,19:00:00,SUMATEC RESOURCES BHD,SUMATEC,1201,main,energy,0.005,0.005,0.01,0.005,0.005,50,14216,0.005,3224150,0.01,662593,2019-03-30 01:39:14,0,unchange
2019-03-29 00:00:00,19:00:00,SUMATEC RES BHD-WARRANTS 11/21,SUMATEC-WA,1201WA,main,energy,0.005,0.005,0.01,0.01,0.005,100,4674,0,0,0.01,15720,2019-03-30 01:39:14,100,up
2019-03-29 00:00:00,19:00:00,T7 GLOBAL BERHAD,T7GLOBAL,7228,main,energy,0.55,0.535,0.565,0.535,0.01,1.83,113591,0.53,510,0.535,3050,2019-03-30 01:39:14,-2.72727273,down
2019-03-29 00:00:00,19:00:00,TH HEAVY ENGINEERING BERHAD,THHEAVY,7206,main,energy,0.055,0.055,0.06,0.06,0,0,11092,0.06,509,0.065,19227,2019-03-30 01:39:14,9.09090909,up
2019-03-29 00:00:00,19:00:00,TH HEAVY ENGINEERING BERHAD-ISLAMIC IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 15/20,THHEAVY-PB,7206PB,main,energy,0,0,0,0.075,0,0,0,0.045,200,0.125,193,2019-03-30 01:39:14,,
2019-03-29 00:00:00,19:00:00,UZMA BHD,UZMA,7250,main,energy,0.93,0.92,0.945,0.92,0.01,1.08,14220,0.92,12,0.925,225,2019-03-30 01:39:14,-1.07526882,down
2019-03-29 00:00:00,19:00:00,VELESTO ENERGY BERHAD,VELESTO,5243,main,energy,0.285,0.28,0.29,0.285,0.005,1.79,139762,0.285,42051,0.29,31651,2019-03-30 01:39:14,0,unchange
2019-03-29 00:00:00,19:00:00,VELESTO ENERGY BERHAD - WARRANTS 2017/2024,VELESTO-WA,5243WA,main,energy,0.11,0.11,0.115,0.115,0.005,4.55,33610,0.11,14258,0.115,8610,2019-03-30 01:39:14,4.54545455,up
2019-03-29 00:00:00,19:00:00,WAH SEONG CORPORATION BHD,WASEONG,5142,main,energy,0.765,0.765,0.775,0.775,0.005,0.65,2523,0.77,180,0.775,459,2019-03-30 01:39:14,1.30718954,up
2019-03-29 00:00:00,19:00:00,YINSON HOLDINGS BHD,YINSON,7293,main,energy,4.6,4.58,4.62,4.6,0.02,0.44,24304,4.59,169,4.6,806,2019-03-30 01:39:14,0,unchange
2019-04-01 00:00:00,19:12:00,ALAM MARITIM RESOURCES BHD,ALAM,5115,main,energy,0.115,0.11,0.12,0.115,0,0,63408,0.115,6939,0.12,33640,2019-04-01 21:29:09,0,unchange
2019-04-01 00:00:00,19:12:00,BUMI ARMADA BERHAD,ARMADA,5210,main,energy,0.19,0.185,0.19,0.185,-0.005,-2.63,484773,0.185,300938,0.19,129679,2019-04-01 21:29:09,-2.63157895,down
2019-04-01 00:00:00,19:12:00,BARAKAH OFFSHORE PETROLEUM BHD,BARAKAH,7251,main,energy,0.1,0.095,0.105,0.1,0.005,5.26,171645,0.1,36905,0.105,98866,2019-04-01 21:29:09,0,unchange
2019-04-01 00:00:00,19:12:00,CARIMIN PETROLEUM BERHAD,CARIMIN,5257,main,energy,0.845,0.825,0.845,0.835,0.005,0.6,46822,0.83,1264,0.835,596,2019-04-01 21:29:09,-1.18343195,down
2019-04-01 00:00:00,19:12:00,COASTAL CONTRACTS BHD,COASTAL,5071,main,energy,1.07,1.05,1.07,1.05,-0.01,-0.94,2441,1.04,150,1.05,6,2019-04-01 21:29:09,-1.86915888,down
2019-04-01 00:00:00,19:12:00,DAYA MATERIALS BHD,DAYA,0091,main,energy,0.01,0.005,0.01,0.01,0,0,5486,0.005,1165204,0.01,863879,2019-04-01 21:29:09,0,unchange
2019-04-01 00:00:00,19:12:00,DAYANG ENTERPRISE HOLDINGS BHD,DAYANG,5141,main,energy,1.41,1.37,1.41,1.39,0,0,184804,1.38,8849,1.39,16645,2019-04-01 21:29:09,-1.41843972,down
2019-04-01 00:00:00,19:12:00,DELEUM BHD,DELEUM,5132,main,energy,1.09,1.04,1.09,1.06,-0.03,-2.75,4082,1.06,110,1.07,130,2019-04-01 21:29:09,-2.75229358,down
2019-04-01 00:00:00,19:12:00,DIALOG GROUP BHD,DIALOG,7277,main,energy,3.19,3.15,3.2,3.17,0,0,28728,3.17,10753,3.18,3222,2019-04-01 21:29:09,-0.62695925,down
2019-04-01 00:00:00,19:12:00,HANDAL RESOURCES BERHAD,HANDAL,7253,main,energy,0.35,0.34,0.35,0.35,0,0,1422,0.35,20,0.355,100,2019-04-01 21:29:09,0,unchange
2019-04-01 00:00:00,19:12:00,HENGYUAN REFINING COMPANY BERHAD,HENGYUAN,4324,main,energy,5.84,5.71,5.84,5.73,-0.1,-1.72,2634,5.73,10,5.78,30,2019-04-01 21:29:09,-1.88356164,down
2019-04-01 00:00:00,19:12:00,HIBISCUS PETROLEUM BHD,HIBISCS,5199,main,energy,1.09,1.07,1.09,1.09,0.02,1.87,200067,1.09,22595,1.1,26175,2019-04-01 21:29:09,0,unchange
2019-04-01 00:00:00,19:12:00,HIBISCUS PETROLEUM BERHAD - WARRANTS 2018/2021,HIBISCS-WC,5199WC,main,energy,0.49,0.485,0.495,0.49,0.005,1.03,115147,0.49,4264,0.495,11869,2019-04-01 21:29:09,0,unchange
2019-04-01 00:00:00,19:12:00,SINO HUA-AN INTERNATIONAL BHD,HUAAN,2739,main,energy,0.265,0.26,0.27,0.26,-0.005,-1.89,248272,0.26,45504,0.265,40793,2019-04-01 21:29:09,-1.88679245,down
2019-04-01 00:00:00,19:12:00,ICON OFFSHORE BERHAD,ICON,5255,main,energy,0.095,0.085,0.095,0.09,-0.005,-5.26,47488,0.09,29787,0.095,28383,2019-04-01 21:29:09,-5.26315789,down
2019-04-01 00:00:00,19:12:00,KNM GROUP BHD,KNM,7164,main,energy,0.12,0.12,0.125,0.125,0.01,8.7,118541,0.12,140542,0.125,141769,2019-04-01 21:29:09,4.16666667,up
2019-04-01 00:00:00,19:12:00,KNM GROUP BERHAD - WARRANTS 2015/2020,KNM-WB,7164WB,main,energy,0.015,0.015,0.015,0.015,0,0,1548,0.015,344,0.02,38378,2019-04-01 21:29:09,0,unchange
2019-04-01 00:00:00,19:12:00,MALAYSIA MARINE AND HEAVY ENG,MHB,5186,main,energy,0.805,0.805,0.815,0.815,0.005,0.62,1878,0.815,40,0.82,650,2019-04-01 21:29:09,1.24223602,up
2019-04-01 00:00:00,19:12:00,PETRA ENERGY BHD,PENERGY,5133,main,energy,1.07,1.01,1.07,1.03,-0.01,-0.96,6181,1.03,22,1.04,412,2019-04-01 21:29:10,-3.73831776,down
2019-04-01 00:00:00,19:12:00,PERDANA PETROLEUM BERHAD,PERDANA,7108,main,energy,0.415,0.405,0.415,0.405,-0.005,-1.22,182394,0.405,25111,0.41,14702,2019-04-01 21:29:10,-2.40963855,down
2019-04-01 00:00:00,19:12:00,PERISAI PETROLEUM TEKNOLOGI,PERISAI,0047,main,energy,0,0,0,0.005,0,0,0,0,0,0,0,2019-04-01 21:29:10,,
2019-04-01 00:00:00,19:12:00,PETRON MALAYSIA REFINING & MARKETING BERHAD,PETRONM,3042,main,energy,6.62,6.48,6.63,6.51,-0.1,-1.51,1289,6.51,27,6.61,5,2019-04-01 21:29:10,-1.66163142,down
2019-04-01 00:00:00,19:12:00,REACH ENERGY BHD,REACH,5256,main,energy,0.31,0.3,0.31,0.31,0.01,3.33,29355,0.305,6791,0.31,15364,2019-04-01 21:29:10,0,unchange
2019-04-01 00:00:00,19:12:00,REACH ENERGY BHD-WARRANTS A 14/22,REACH-WA,5256WA,main,energy,0.06,0.055,0.06,0.06,0,0,28118,0.055,145081,0.06,62162,2019-04-01 21:29:10,0,unchange
2019-04-01 00:00:00,19:12:00,SAPURA ENERGY BERHAD,SAPNRG,5218,main,energy,0.335,0.33,0.345,0.345,0.01,2.99,921443,0.345,207518,0.35,160454,2019-04-01 21:29:10,2.98507463,up
2019-04-01 00:00:00,19:12:00,SAPURA ENERGY BERHAD - RCPS-I A 2019/2024,SAPNRG-PA,5218PA,main,energy,0.34,0.335,0.34,0.335,0.005,1.52,1040,0.34,100,0.355,100,2019-04-01 21:29:10,-1.47058824,down
2019-04-01 00:00:00,19:12:00,SAPURA ENERGY BERHAD - WARRANTS A 2019/2026,SAPNRG-WA,5218WA,main,energy,0.13,0.125,0.135,0.135,0.005,3.85,488924,0.135,251030,0.14,192060,2019-04-01 21:29:10,3.84615385,up
2019-04-01 00:00:00,19:12:00,SCOMI GROUP BHD,SCOMI,7158,main,energy,0.05,0.045,0.055,0.055,0.005,10,47300,0.05,18389,0.055,66274,2019-04-01 21:29:10,10,up
2019-04-01 00:00:00,19:12:00,SCOMI GROUP BERHAD - WARRANTS B,SCOMI-WB,7158WB,main,energy,0.015,0.01,0.02,0.015,0.005,50,8977,0.015,10297,0.02,22549,2019-04-01 21:29:10,0,unchange
2019-04-01 00:00:00,19:12:00,SCOMI ENERGY SERVICES BHD,SCOMIES,7045,main,energy,0.09,0.08,0.09,0.09,0.005,5.88,54573,0.085,5654,0.09,35102,2019-04-01 21:29:10,0,unchange
2019-04-01 00:00:00,19:12:00,SERBA DINAMIK HOLDINGS BERHAD,SERBADK,5279,main,energy,3.82,3.78,3.83,3.79,0.02,0.53,4213,3.79,392,3.81,90,2019-04-01 21:29:10,-0.78534031,down
2019-04-01 00:00:00,19:12:00,SUMATEC RESOURCES BHD,SUMATEC,1201,main,energy,0.01,0.005,0.01,0.01,0.005,100,16358,0.005,3111160,0.01,674201,2019-04-01 21:29:10,0,unchange
2019-04-01 00:00:00,19:12:00,SUMATEC RES BHD-WARRANTS 11/21,SUMATEC-WA,1201WA,main,energy,0.01,0.005,0.01,0.005,-0.005,-50,6101,0.005,8800,0.01,15947,2019-04-01 21:29:10,-50,down
2019-04-01 00:00:00,19:12:00,T7 GLOBAL BERHAD,T7GLOBAL,7228,main,energy,0.535,0.52,0.54,0.54,0.005,0.93,20599,0.535,1382,0.54,7690,2019-04-01 21:29:10,0.93457944,up
2019-04-01 00:00:00,19:12:00,TH HEAVY ENGINEERING BERHAD,THHEAVY,7206,main,energy,0.06,0.06,0.065,0.06,0,0,13010,0.06,8305,0.065,16582,2019-04-01 21:29:10,0,unchange
2019-04-01 00:00:00,19:12:00,TH HEAVY ENGINEERING BERHAD-ISLAMIC IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 15/20,THHEAVY-PB,7206PB,main,energy,0,0,0,0.075,0,0,0,0.05,200,0.24,106,2019-04-01 21:29:10,,
2019-04-01 00:00:00,19:12:00,UZMA BHD,UZMA,7250,main,energy,0.925,0.92,0.945,0.93,0.01,1.09,15435,0.93,1024,0.935,160,2019-04-01 21:29:10,0.54054054,up
2019-04-01 00:00:00,19:12:00,VELESTO ENERGY BERHAD,VELESTO,5243,main,energy,0.29,0.285,0.295,0.29,0.005,1.75,84666,0.29,32323,0.295,44849,2019-04-01 21:29:10,0,unchange
2019-04-01 00:00:00,19:12:00,VELESTO ENERGY BERHAD - WARRANTS 2017/2024,VELESTO-WA,5243WA,main,energy,0.115,0.115,0.12,0.12,0.005,4.35,21532,0.115,3192,0.12,23961,2019-04-01 21:29:10,4.34782609,up
2019-04-01 00:00:00,19:12:00,WAH SEONG CORPORATION BHD,WASEONG,5142,main,energy,0.775,0.75,0.785,0.76,-0.015,-1.94,5269,0.76,74,0.775,250,2019-04-01 21:29:10,-1.93548387,down
2019-04-01 00:00:00,19:12:00,YINSON HOLDINGS BHD,YINSON,7293,main,energy,4.6,4.56,4.62,4.58,-0.02,-0.43,44564,4.57,200,4.58,23511,2019-04-01 21:29:10,-0.43478261,down
2019-04-02 00:00:00,19:12:00,ALAM MARITIM RESOURCES BHD,ALAM,5115,main,energy,0.145,0.14,0.155,0.145,0.03,26.09,556993,0.14,18955,0.145,64362,2019-04-02 20:27:58,0,unchange
2019-04-02 00:00:00,19:12:00,BUMI ARMADA BERHAD,ARMADA,5210,main,energy,0.19,0.19,0.195,0.19,0.005,2.7,464651,0.185,317975,0.19,105829,2019-04-02 20:28:02,0,unchange
2019-04-02 00:00:00,19:12:00,BARAKAH OFFSHORE PETROLEUM BHD,BARAKAH,7251,main,energy,0.1,0.095,0.105,0.1,0,0,206186,0.095,124593,0.1,44494,2019-04-02 20:28:07,0,unchange
2019-04-02 00:00:00,19:12:00,CARIMIN PETROLEUM BERHAD,CARIMIN,5257,main,energy,0.845,0.84,0.86,0.845,0.01,1.2,109170,0.845,111,0.85,1865,2019-04-02 20:28:13,0,unchange
2019-04-02 00:00:00,19:12:00,COASTAL CONTRACTS BHD,COASTAL,5071,main,energy,1.09,1.09,1.17,1.16,0.11,10.48,7439,1.13,240,1.16,163,2019-04-02 20:28:17,6.42201835,up
2019-04-02 00:00:00,19:12:00,DAYA MATERIALS BHD,DAYA,0091,main,energy,0.01,0.005,0.01,0.01,0,0,6561,0.005,1201184,0.01,929564,2019-04-02 20:28:20,0,unchange
2019-04-02 00:00:00,19:12:00,DAYANG ENTERPRISE HOLDINGS BHD,DAYANG,5141,main,energy,1.4,1.38,1.42,1.39,0,0,354112,1.38,17405,1.39,1865,2019-04-02 20:28:20,-0.71428571,down
2019-04-02 00:00:00,19:12:00,DELEUM BHD,DELEUM,5132,main,energy,1.08,1.08,1.11,1.08,0.02,1.89,2197,1.08,1487,1.09,20,2019-04-02 20:28:20,0,unchange
2019-04-02 00:00:00,19:12:00,DIALOG GROUP BHD,DIALOG,7277,main,energy,3.2,3.16,3.2,3.16,-0.01,-0.32,81603,3.16,1187,3.18,2696,2019-04-02 20:28:21,-1.25,down
2019-04-02 00:00:00,19:12:00,HANDAL RESOURCES BERHAD,HANDAL,7253,main,energy,0.35,0.34,0.355,0.355,0.005,1.43,1159,0.345,250,0.355,22,2019-04-02 20:28:46,1.42857143,up
2019-04-02 00:00:00,19:12:00,HENGYUAN REFINING COMPANY BERHAD,HENGYUAN,4324,main,energy,5.8,5.73,5.85,5.75,0.02,0.35,2837,5.74,110,5.75,250,2019-04-02 20:28:47,-0.86206897,down
2019-04-02 00:00:00,19:12:00,HIBISCUS PETROLEUM BHD,HIBISCS,5199,main,energy,1.11,1.1,1.15,1.1,0.01,0.92,519785,1.1,40856,1.11,28475,2019-04-02 20:28:49,-0.9009009,down
2019-04-02 00:00:00,19:12:00,HIBISCUS PETROLEUM BERHAD - WARRANTS 2018/2021,HIBISCS-WC,5199WC,main,energy,0.5,0.49,0.51,0.495,0.005,1.02,306223,0.49,12343,0.495,15365,2019-04-02 20:28:50,-1,down
2019-04-02 00:00:00,19:12:00,SINO HUA-AN INTERNATIONAL BHD,HUAAN,2739,main,energy,0.26,0.26,0.27,0.265,0.005,1.92,277881,0.26,73104,0.265,7815,2019-04-02 20:28:55,1.92307692,up
2019-04-02 00:00:00,19:12:00,ICON OFFSHORE BERHAD,ICON,5255,main,energy,0.09,0.09,0.1,0.095,0.005,5.56,126579,0.09,10292,0.095,14090,2019-04-02 20:28:56,5.55555556,up
2019-04-02 00:00:00,19:12:00,KNM GROUP BHD,KNM,7164,main,energy,0.125,0.12,0.13,0.125,0,0,163213,0.125,231624,0.13,180357,2019-04-02 20:29:08,0,unchange
2019-04-02 00:00:00,19:12:00,KNM GROUP BERHAD - WARRANTS 2015/2020,KNM-WB,7164WB,main,energy,0.015,0.015,0.015,0.015,0,0,1270,0.015,1430,0.02,40066,2019-04-02 20:29:08,0,unchange
2019-04-02 00:00:00,19:12:00,MALAYSIA MARINE AND HEAVY ENG,MHB,5186,main,energy,0.82,0.815,0.83,0.825,0.01,1.23,3684,0.825,57,0.83,130,2019-04-02 20:29:21,0.6097561,up
2019-04-02 00:00:00,19:12:00,PETRA ENERGY BHD,PENERGY,5133,main,energy,1.05,1.03,1.07,1.03,0,0,8860,1.03,1054,1.04,200,2019-04-02 20:29:38,-1.9047619,down
2019-04-02 00:00:00,19:12:00,PERDANA PETROLEUM BERHAD,PERDANA,7108,main,energy,0.41,0.405,0.435,0.42,0.015,3.7,934623,0.415,35463,0.42,6517,2019-04-02 20:29:38,2.43902439,up
2019-04-02 00:00:00,19:12:00,PERISAI PETROLEUM TEKNOLOGI,PERISAI,0047,main,energy,0,0,0,0.005,0,0,0,0,0,0,0,2019-04-02 20:29:38,,
2019-04-02 00:00:00,19:12:00,PETRON MALAYSIA REFINING & MARKETING BERHAD,PETRONM,3042,main,energy,6.56,6.56,6.61,6.58,0.07,1.08,327,6.58,101,6.6,39,2019-04-02 20:29:39,0.30487805,up
2019-04-02 00:00:00,19:12:00,REACH ENERGY BHD,REACH,5256,main,energy,0.315,0.31,0.325,0.32,0.01,3.23,111388,0.315,6682,0.32,4158,2019-04-02 20:29:48,1.58730159,up
2019-04-02 00:00:00,19:12:00,REACH ENERGY BHD-WARRANTS A 14/22,REACH-WA,5256WA,main,energy,0.06,0.06,0.06,0.06,0,0,104636,0.055,161206,0.065,146451,2019-04-02 20:29:48,0,unchange
2019-04-02 00:00:00,19:12:00,SAPURA ENERGY BERHAD,SAPNRG,5218,main,energy,0.35,0.345,0.36,0.355,0.01,2.9,1680210,0.355,138140,0.36,104473,2019-04-02 20:29:51,1.42857143,up
2019-04-02 00:00:00,19:12:00,SAPURA ENERGY BERHAD - RCPS-I A 2019/2024,SAPNRG-PA,5218PA,main,energy,0.36,0.355,0.36,0.355,0.02,5.97,263,0.355,99,0.37,120,2019-04-02 20:29:52,-1.38888889,down
2019-04-02 00:00:00,19:12:00,SAPURA ENERGY BERHAD - WARRANTS A 2019/2026,SAPNRG-WA,5218WA,main,energy,0.14,0.135,0.145,0.14,0.005,3.7,1090732,0.14,111167,0.145,189245,2019-04-02 20:29:52,0,unchange
2019-04-02 00:00:00,19:12:00,SCOMI GROUP BHD,SCOMI,7158,main,energy,0.05,0.05,0.055,0.055,0,0,12089,0.05,53786,0.055,55809,2019-04-02 20:29:55,10,up
2019-04-02 00:00:00,19:12:00,SCOMI GROUP BERHAD - WARRANTS B,SCOMI-WB,7158WB,main,energy,0.015,0.015,0.015,0.015,0,0,7852,0.015,2293,0.02,17894,2019-04-02 20:29:55,0,unchange
2019-04-02 00:00:00,19:12:00,SCOMI ENERGY SERVICES BHD,SCOMIES,7045,main,energy,0.09,0.085,0.095,0.09,0,0,70262,0.085,37869,0.09,14288,2019-04-02 20:29:55,0,unchange
2019-04-02 00:00:00,19:12:00,SERBA DINAMIK HOLDINGS BERHAD,SERBADK,5279,main,energy,3.83,3.79,3.83,3.8,0.01,0.26,24629,3.78,187,3.8,8391,2019-04-02 20:29:57,-0.78328982,down
2019-04-02 00:00:00,19:12:00,SUMATEC RESOURCES BHD,SUMATEC,1201,main,energy,0.01,0.005,0.01,0.01,0,0,21915,0.005,3351114,0.01,723461,2019-04-02 20:30:05,0,unchange
2019-04-02 00:00:00,19:12:00,SUMATEC RES BHD-WARRANTS 11/21,SUMATEC-WA,1201WA,main,energy,0,0,0,0.005,0,0,0,0.005,2200,0.01,14748,2019-04-02 20:30:05,,
2019-04-02 00:00:00,19:12:00,T7 GLOBAL BERHAD,T7GLOBAL,7228,main,energy,0.54,0.535,0.55,0.535,-0.005,-0.93,20263,0.535,237,0.54,5021,2019-04-02 20:30:09,-0.92592593,down
2019-04-02 00:00:00,19:12:00,TH HEAVY ENGINEERING BERHAD,THHEAVY,7206,main,energy,0.06,0.06,0.07,0.065,0.005,8.33,69303,0.06,32027,0.065,10060,2019-04-02 20:30:13,8.33333333,up
2019-04-02 00:00:00,19:12:00,TH HEAVY ENGINEERING BERHAD-ISLAMIC IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 15/20,THHEAVY-PB,7206PB,main,energy,0,0,0,0.075,0,0,0,0.04,300,0.24,106,2019-04-02 20:30:13,,
2019-04-02 00:00:00,19:12:00,UZMA BHD,UZMA,7250,main,energy,0.945,0.94,0.97,0.96,0.03,3.23,42360,0.96,242,0.965,718,2019-04-02 20:30:21,1.58730159,up
2019-04-02 00:00:00,19:12:00,VELESTO ENERGY BERHAD,VELESTO,5243,main,energy,0.295,0.29,0.3,0.3,0.01,3.45,137231,0.295,49995,0.3,45733,2019-04-02 20:30:21,1.69491525,up
2019-04-02 00:00:00,19:12:00,VELESTO ENERGY BERHAD - WARRANTS 2017/2024,VELESTO-WA,5243WA,main,energy,0.12,0.115,0.12,0.12,0,0,49491,0.115,28942,0.12,14061,2019-04-02 20:30:21,0,unchange
2019-04-02 00:00:00,19:12:00,WAH SEONG CORPORATION BHD,WASEONG,5142,main,energy,0.78,0.765,0.785,0.765,0.005,0.66,6117,0.765,272,0.77,1838,2019-04-02 20:30:24,-1.92307692,down
2019-04-02 00:00:00,19:12:00,YINSON HOLDINGS BHD,YINSON,7293,main,energy,4.6,4.58,4.63,4.59,0.01,0.22,71182,4.58,1210,4.59,4403,2019-04-02 20:30:27,-0.2173913,down
2019-04-03 00:00:00,19:12:00,ALAM MARITIM RESOURCES BHD,ALAM,5115,main,energy,0.145,0.13,0.145,0.135,-0.01,-6.9,82851,0.135,20399,0.14,23288,2019-04-03 20:27:55,-6.89655172,down
2019-04-03 00:00:00,19:12:00,BUMI ARMADA BERHAD,ARMADA,5210,main,energy,0.19,0.19,0.2,0.195,0.005,2.63,508222,0.19,304749,0.195,115496,2019-04-03 20:27:58,2.63157895,up
2019-04-03 00:00:00,19:12:00,BARAKAH OFFSHORE PETROLEUM BHD,BARAKAH,7251,main,energy,0.1,0.095,0.1,0.095,-0.005,-5,33712,0.095,188888,0.1,86258,2019-04-03 20:28:04,-5,down
2019-04-03 00:00:00,19:12:00,CARIMIN PETROLEUM BERHAD,CARIMIN,5257,main,energy,0.85,0.845,0.87,0.855,0.01,1.18,84173,0.855,3124,0.86,2565,2019-04-03 20:28:10,0.58823529,up
2019-04-03 00:00:00,19:12:00,COASTAL CONTRACTS BHD,COASTAL,5071,main,energy,1.16,1.16,1.21,1.17,0.01,0.86,3793,1.17,278,1.18,109,2019-04-03 20:28:15,0.86206897,up
2019-04-03 00:00:00,19:12:00,DAYA MATERIALS BHD,DAYA,0091,main,energy,0.005,0.005,0.01,0.01,0,0,2039,0.005,1229890,0.01,940079,2019-04-03 20:28:17,100,up
2019-04-03 00:00:00,19:12:00,DAYANG ENTERPRISE HOLDINGS BHD,DAYANG,5141,main,energy,1.4,1.36,1.41,1.39,0,0,174890,1.38,1000,1.39,11575,2019-04-03 20:28:17,-0.71428571,down
2019-04-03 00:00:00,19:12:00,DELEUM BHD,DELEUM,5132,main,energy,1.1,1.1,1.11,1.1,0.02,1.85,1167,1.1,102,1.12,274,2019-04-03 20:28:17,0,unchange
2019-04-03 00:00:00,19:12:00,DIALOG GROUP BHD,DIALOG,7277,main,energy,3.18,3.17,3.2,3.19,0.03,0.95,44185,3.18,750,3.19,5524,2019-04-03 20:28:18,0.31446541,up
